@relation <eda-dataset>-weka.filters.supervised.instance.SMOTE-C0-K5-P1000.0-S1-weka.filters.supervised.instance.SpreadSubsample-M2.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42

@attribute scl_mean numeric
@attribute scl_correlation numeric
@attribute scr_mean numeric
@attribute scr_std numeric
@attribute eda_slope numeric
@attribute eda_greater_v numeric
@attribute eda_difference numeric
@attribute eda_mean numeric
@attribute eda_variance numeric
@attribute eda_skewness numeric
@attribute eda_kurtosis numeric
@attribute class {0,1}

@data
0.321036,-0.974141,0.003623,0.001444,0.002725,1,0.001211,0.325533,0.000004,-1.3453,-1.303396,1
0.319047,0.93347,0.004362,0.000577,0.000254,1,0.00013,0.323505,0.000001,0.294246,0.348781,1
0.12777,0.99827,0.002897,0.000121,0,0,0,0.13073,0.000001,0.91856,0.91856,0
0.40179,0.99661,0.0091,0.003021,0.007724,1,0.0064,0.41136,0.000006,0.8997,0.8997,0
0.41021,0.9824,0.008783,0.003366,-0.011309,0,-0.00897,0.4183,0.00001,1.4399,1.4399,0
0.26587,0.99782,0.003712,0.001096,0.001536,1,0.00128,0.26958,0.000005,0.94276,0.94276,0
0.279523,0.996745,0.002552,0.00095,0.000354,1,0.000107,0.249295,0.000001,0.898429,0.899966,1
0.257072,-0.836412,0.002781,0.000409,-0.002405,1,-0.002434,0.284537,0.000004,1.728715,1.779147,1
0.12602,0.89443,0.001757,0.000411,0.000512,1,0,0.12875,0.000003,1.3344,1.3344,0
0.307967,-0.41455,0.003502,0.000768,-0.000822,2,0.000796,0.249716,0.000004,1.727399,1.725527,1
0.35048,0.99655,0.006394,0.000659,-0.002207,0,-0.00128,0.35692,0.000002,0.91372,0.91372,0
0.12792,-1,0.002047,0.000401,0,1,0,0.13094,0.000003,1.0782,1.0782,0
0.16211,-0.85749,0.002593,0.000845,-0.003012,0,-0.00256,0.16451,0.000001,-0.8596,-0.8596,0
0.31851,1,0.005736,0.000369,-0.000691,0,-0.000235,0.324384,0.000008,-0.420045,-0.29891,1
0.216232,-0.998506,0.004396,0.001844,-0.004448,0,-0.003064,0.285065,0.000003,1.64455,1.620716,1
0.120683,0.992638,0.002445,0.001016,-0.002371,0,-0.001733,0.140982,0.000002,-0.039091,-0.043819,1
0.151694,0.997027,0.002969,0.001929,0.001664,1,0.00128,0.154071,0.000003,1.898311,1.835765,1
0.10655,0.99591,0.00201,0.000373,0.000512,1,0,0.10862,0,-1.1547,-1.1547,0
0.13125,0.99838,0.003015,0.000431,0.001548,1,0.00129,0.13495,0.000001,-0.39043,-0.39043,0
0.264502,0.999905,0.002694,0.00026,-0.000734,0,-0.00026,0.299175,0.000006,-0.395748,-0.392381,1
0.1373,-0.79212,0.001501,0.000362,0.000376,1,0,0.13991,0.000002,0.67657,0.67657,0
0.16208,0.98735,0.00161,0.000498,-0.000662,1,0,0.16355,0.000001,-0.58138,-0.58138,0
0.319655,-1,0.006457,0.000961,-0.001747,0,-0.00128,0.324629,0.000003,0.003261,-0.027291,1
0.321021,0.9461,0.005491,0.000341,-0.001091,0,-0.000714,0.325886,0.000001,-0.788465,-0.790209,1
0.145408,0.991029,0.002087,0.000948,-0.000599,0,-0.000947,0.147127,0.000001,0.332357,0.322653,1
0.1275,0,0.001915,0.00059,0.001126,1,0.00128,0.12956,0,0.16678,0.16678,0
0.11665,-1,0.00195,0.000763,0.001024,1,0,0.11957,0.000002,0.80001,0.80001,0
0.12681,-0.7746,0.004149,0.001411,0.00256,2,0.00128,0.13056,0.000003,-0.22937,-0.22937,0
0.316018,0.999859,0.006424,0.001585,-0.004486,1,-0.00252,0.321903,0.000012,-0.421106,-0.418686,1
0.11676,0.89443,0.002464,0.00007,0,0,0,0.11908,0.000001,1.2905,1.2905,0
0.30524,1,0.004995,0.000277,0.001036,1,0.00129,0.31005,0.000001,-0.008254,-0.008254,0
0.12331,-0.99977,0.002279,0.001028,0.004141,2,0.00384,0.12603,0.000003,1.8052,1.8052,0
0.3232,-0.99705,0.006272,0.000304,-0.001506,0,-0.00128,0.32883,0.000001,0.3818,0.3818,0
0.318524,-0.999102,0.005114,0.000329,0.000102,1,-0.000547,0.32393,0.000002,-0.696112,-0.675167,1
0.14085,0.99178,0.002105,0.001082,-0.003072,0,-0.00256,0.14316,0.000002,1.0032,1.0032,0
0.31838,0.99838,0.004419,0.001729,0.00718,2,0.00641,0.322,0.000003,1.4992,1.4992,1
0.33897,0.99379,0.003342,0.000886,-0.001329,2,0,0.34261,0.000003,1.7008,1.7008,0
0.12598,-0.98271,0.002697,0.000772,-0.001548,0,-0.00129,0.12838,0.000002,1.7492,1.7492,0
0.13437,0.7746,0.005191,0.00189,-0.00512,2,-0.00256,0.13783,0.000005,0.12399,0.12399,0
0.12665,0.94388,0.002105,0.000611,-0.001024,1,-0.00128,0.12939,0.000001,0.65727,0.65727,0
0.16235,-0.99705,0.002573,0.00044,0.000376,1,0,0.16462,0,0,0,0
0.16276,0.99887,0.00258,0.000987,-0.001882,1,-0.00128,0.16558,0.000001,-0.41569,-0.41569,0
0.11175,1,0.002937,0.000712,0,1,0,0.11471,0.000001,-0.93629,-0.93629,0
0.11145,-1,0.001971,0.000666,-0.002064,0,-0.00129,0.11321,0,0.70711,0.70711,0
0.12462,-0.99476,0.001274,0.000472,0.001506,1,0.00128,0.12645,0.000002,1.3077,1.3077,0
0.11774,0.99744,0.002316,0.001746,0.005282,2,0.00385,0.11983,0.000002,0.71945,0.71945,0
0.15063,0.99353,0.003837,0.001709,0,1,0,0.15405,0.000002,0.75212,0.75212,0
0.42058,0.99705,0.008171,0.001365,-0.004529,0,-0.00385,0.42973,0.000006,1.2031,1.2031,0
0.321017,0.933164,0.005412,0.000453,-0.000489,0,-0.000627,0.326157,0.000001,-1.119077,-0.989635,1
0.32066,1,0.004522,0.002004,0.005462,1,0.005473,0.322387,0.000004,-0.538128,-0.439595,1
0.124303,0.97521,0.002407,0.001074,-0.005505,0,-0.003237,0.11942,0.000001,0.939645,0.939838,1
0.14069,-0.99228,0.004343,0.001389,0.002564,2,0.00128,0.14487,0.000002,0.73098,0.73098,0
0.14499,-0.89443,0.002943,0.000152,-0.001024,1,-0.00128,0.14808,0.000001,0.63991,0.63991,0
0.301893,0.997899,0.005889,0.001324,-0.005273,0,-0.004022,0.247982,0.000001,-0.92288,-1.239929,1
0.12636,1,0.002793,0.001253,0.00154,1,0,0.12891,0.000001,1.6836,1.6836,0
0.116272,0.98978,0.002086,0.000373,0.000512,1,0,0.11844,0,0.33806,0.33806,1
0.16207,0.79212,0.002626,0.000495,0,1,0,0.16515,0.000002,0.74298,0.74298,0
0.13441,-0.99228,0.002409,0.001134,0.003584,2,0.00256,0.13729,0.000002,0.18352,0.18352,0
0.12862,0.92848,0.001939,0.00066,-0.001545,0,-0.00128,0.13052,0.000001,-0.05482,-0.05482,0
0.35176,0.99705,0.006105,0.001993,0.001882,1,0,0.35756,0.000004,1.5253,1.5253,0
0.31963,-0.999054,0.00609,0.002007,-0.003123,1,0.000855,0.324995,0.000008,0.228785,0.300326,1
0.37046,0.99435,0.003968,0.000557,-0.001557,0,-0.00129,0.37485,0.000002,0.89346,0.89346,0
0.33845,-0.98735,0.003785,0.002599,-0.008398,1,-0.00641,0.34197,0.000004,-1.1918,-1.1918,0
0.38748,0.99655,0.007355,0.000386,-0.001545,0,-0.00128,0.39375,0.000002,-0.11049,-0.11049,0
0.12284,-0.99119,0.004417,0.001865,-0.003757,1,-0.00256,0.12635,0.000003,0.58753,0.58753,0
0.13355,-0.97014,0.001401,0.000374,-0.000376,1,0,0.13553,0.000002,2.0558,2.0558,0
0.318509,0.997308,0.00409,0.001201,0.000949,1,-0.000241,0.32201,0.000003,1.085912,1.085753,1
0.16244,0.99655,0.003748,0.001822,-0,1,0,0.16558,0.000005,0.33309,0.33309,0
0.087971,0.99997,0.002509,0.000604,-0.002389,1,-0.000087,0.090551,0.000001,0.635416,0.635842,1
0.11693,0.99931,0.002834,0.000596,-0,1,0,0.12042,0.000002,0.50391,0.50391,0
0.141981,0.999248,0.001838,0.000792,-0.000741,1,0,0.130942,0.000001,0.862723,0.869626,1
0.1077,0.99827,0.001579,0.000485,0.001536,1,0.00128,0.11001,0.000001,1.2873,1.2873,0
0.17421,1,0.005222,0.000681,-0.001036,1,-0.00129,0.17894,0.000001,0.37324,0.37324,0
0.1255,0.99705,0.00225,0.000386,0.000376,1,0,0.12731,0.000001,-0.3818,-0.3818,0
0.31814,0.98907,0.003648,0.000479,-0.001536,0,-0.00128,0.32136,0.000001,-0.067342,-0.067342,0
0.194409,-0.830524,0.003801,0.000626,0.000333,1,-0.000422,0.206256,0.000003,2.061208,2.005458,1
0.1251,-0.98271,0.003246,0.001261,-0.003596,1,-0.00257,0.12827,0.000002,0.73098,0.73098,0
0.16398,0.99655,0.001851,0.000659,-0.002207,0,-0.00128,0.16579,0,0.33806,0.33806,0
0.15218,0.99553,0.005652,0.000591,0.000667,1,0,0.15618,0.000002,0.16835,0.16835,0
0.321026,0.945685,0.00556,0.000234,-0.000404,0,-0.000334,0.325905,0.000001,-0.627439,-0.731044,1
0.11254,1,0.002445,0.000647,-0.000512,1,-0.00128,0.11514,0.000001,0.22827,0.22827,0
0.318474,-0.999612,0.005214,0.00035,0.000052,1,0,0.32393,0.000001,-0.700378,-0.700858,1
0.321434,-1,0.004309,0.002004,-0.000951,1,0.000125,0.325941,0.00001,0.064448,0.078336,1
0.098247,0.99942,0.00222,0.00071,-0.002051,0,-0.001282,0.1004,0.000001,0.57996,0.57996,0
0.12923,-0.365755,0.001247,0.000624,-0.001676,1,-0.000241,0.131213,0.000003,1.559067,1.524923,1
0.1273,0.94388,0.003661,0.000712,-0.001536,0,-0.00128,0.13056,0.000001,0.075024,0.075024,0
0.156296,0.999244,0.002756,0.001137,-0.00314,0,-0.00256,0.156732,0.000002,0.073003,0.089468,1
0.12596,0.99655,0.001963,0.000912,0.002564,1,0.00128,0.12795,0.000001,0.23675,0.23675,0
0.14077,-1,0.002001,0.000538,-0.001024,1,-0.00128,0.14316,0.000003,1.6115,1.6115,0
0.12527,1,0.001281,0.00109,-0.003584,0,-0.00256,0.12667,0.000002,0.86349,0.86349,0
0.1126,1,0.002263,0.00074,-0.001024,1,0,0.11503,0.000001,0.41569,0.41569,0
0.111868,0.998975,0.002523,0.000736,-0.001982,0,-0.001247,0.104484,0,0.365596,0.347248,1
0.138336,0.999018,0.00222,0.001004,-0.001945,1,-0.00128,0.128844,0.000001,0.941018,0.931957,1
0.36267,-0.99083,0.004896,0.001477,0.004894,2,0.00384,0.36813,0.000005,1.5429,1.5429,0
0.126073,1,0.000927,0.000524,-0.001502,0,-0.002229,0.123425,0.000002,0.71029,0.805078,1
0.12718,0.7746,0.002126,0.000174,-0,0,0,0.13024,0.000001,-0.12069,-0.12069,0
0.41908,0.99176,0.00593,0.001036,-0.002259,1,-0.00128,0.42471,0.000001,0,0,0
0.315305,0.996279,0.001962,0.000322,-0.000973,0,-0.001114,0.250343,0.000003,1.2886,1.297142,1
0.151218,0.998789,0.002927,0.000992,0.001881,1,0.000531,0.318877,0.000003,-1.192575,-1.321404,1
0.14055,0.99887,0.001092,0.000596,0.001882,1,0.00128,0.14215,0.000001,0.075024,0.075024,0
0.207229,0.99923,0.002086,0.00204,-0.003185,1,-0.001851,0.20891,0.000002,-1.312562,-1.31042,1
0.318624,0.999449,0.005999,0.00057,0.001832,1,0.00128,0.32421,0.000009,-0.103459,-0.091851,1
0.14035,0.99476,0.001932,0.000266,0,0,0,0.14301,0.000001,0.64749,0.64749,0
0.12519,-0.7746,0.002819,0.000515,0.001036,1,0.00129,0.12763,0.000001,-0.27525,-0.27525,0
0.318427,0.997924,0.003341,0.001246,0.003596,1,0.00004,0.322133,0.000004,1.117221,1.086367,1
0.14383,-0.98724,0.002121,0.002073,0.006024,1,0.00512,0.14643,0.000003,1.1263,1.1263,0
0.321454,-0.999968,0.004504,0.001129,-0.002,1,-0.000624,0.32585,0.00001,0.18298,0.175113,1
0.16393,-0.99476,0.003548,0.00058,0.001506,1,0.00128,0.1675,0.000001,0.42261,0.42261,0
0.13346,0.9845,0.001548,0.000457,0.000512,1,0,0.13644,0.000003,0.32397,0.32397,0
0.38873,0.99281,0.010345,0.001864,0.002262,2,0.00128,0.39727,0.000005,1.1798,1.1798,0
0.16195,-1,0.00339,0.001048,0.002207,2,0.00128,0.16451,0.000002,-0.44877,-0.44877,0
0.25632,0.94868,0.00481,0.000622,0.001536,1,0.00128,0.26211,0.000003,1.3312,1.3312,0
0.292943,0.996178,0.003006,0.000848,0.000009,1,0.001008,0.19984,0.000002,0.872716,0.883206,1
0.271618,-0.997648,0.002649,0.000925,-0.001195,1,-0.000429,0.248409,0.000006,0.182853,0.177485,1
0.123095,0,0.002479,0.000537,-0.000309,1,0.000713,0.129623,0.000001,0.007931,0.00193,1
0.33877,-0.99705,0.006017,0.001569,0.001506,1,0,0.34453,0.000003,1.0968,1.0968,0
0.14405,0.7746,0.001894,0.000804,-0.002052,1,-0.00128,0.14669,0.000002,1.1328,1.1328,0
0.320097,0.999352,0.004938,0.000544,0.001137,1,0,0.323319,0.000004,-1.890386,-1.433712,1
0.316738,0.999744,0.005372,0.00167,0.00088,1,-0.000789,0.32184,0.000004,1.766465,1.757018,1
0.15459,-0.98561,0.001712,0.000809,0.003012,2,0.00256,0.15672,0.000001,0.12669,0.12669,0
0.1474,0.75048,0.003805,0.001419,-0.003531,1,-0.00128,0.15138,0.000002,1.3469,1.3469,0
0.141171,0.997879,0.003082,0.001801,0.002056,1,0.001068,0.141812,0.000003,1.704692,1.746412,1
0.18551,0.99949,0.002294,0.000621,0.001024,2,0.00128,0.18865,0.000002,0.45916,0.45916,0
0.31773,-1,0.005297,0.000716,0.000512,1,0,0.32371,0.000004,2.1239,2.1239,1
0.318148,0.998632,0.005969,0.001731,0.007026,2,0.006289,0.322155,0.000003,1.409237,1.379112,1
0.12858,0.99655,0.001522,0.000707,-0.002207,0,-0.00128,0.13084,0.000001,-0.075024,-0.075024,0
0.13892,0.99309,0.002672,0.000182,0.001129,2,0.00128,0.14087,0.000001,0.075024,0.075024,0
0.13998,0.99705,0.00324,0.001318,0.001132,1,0,0.1429,0.000003,0.97287,0.97287,0
0.13201,-0.99438,0.003057,0.001258,-0.002052,1,-0.00128,0.13527,0.000001,0.12597,0.12597,0
0.25227,0.99838,0.003897,0.001164,-0.003084,0,-0.00257,0.25655,0.000006,-0.28801,-0.28801,0
0.12805,-0.98735,0.002406,0.000918,-0.000662,1,0,0.13009,0.000001,-0.007312,-0.007312,0
0.12753,-0.89443,0.000797,0.000718,0.000512,2,0,0.12859,0.000001,-0.37324,-0.37324,0
0.294026,1,0.002151,0.001561,-0.002928,1,-0.000565,0.322803,0.000003,-1.424567,-1.383392,1
0.32196,-0.94388,0.006135,0.000233,0,0,0,0.32948,0.000005,1.227,1.227,0
0.212418,0.991639,0.007198,0.00183,-0.00617,0,-0.005125,0.20768,0.000003,2.005357,1.921991,1
0.1577,0.99655,0.001998,0.000791,-0.000216,1,-0.00128,0.1595,0.000003,0.43915,0.43915,0
0.13606,-0.91915,0.003158,0.00107,-0.00331,1,-0.00384,0.13863,0.000002,0.67657,0.67657,0
0.085251,1,0.001632,0.000721,-0.001538,0,-0.001282,0.086831,0.000001,0.14725,0.14725,0
0.320126,1,0.004996,0.000841,-0.001259,0,-0.00243,0.325195,0.000003,-0.249465,-0.270303,1
0.320895,0.999105,0.005447,0.000439,0.000342,1,0,0.32509,0.000004,-2.108558,-2.092644,1
0.32069,0.99893,0.004769,0.001195,0.004096,1,0.00256,0.32542,0.000001,0,0,1
0.315438,0.999591,0.00737,0.002135,-0.004565,1,-0.002343,0.322671,0.000008,-1.195533,-1.111912,1
0.33525,0.99392,0.005535,0.001438,-0.004414,0,-0.00256,0.34122,0.000009,-0.37498,-0.37498,0
0.33628,-0.97868,0.003756,0.000685,-0.001882,0,-0.00128,0.33983,0.000001,-0.41569,-0.41569,0
0.116185,0.9971,0.002037,0.000483,0.000041,1,0.000506,0.11844,0,0.33806,0.33806,1
0.116216,0.998076,0.002025,0.000531,0.001165,1,0.000559,0.11844,0,0.33806,0.33806,1
0.13088,-0.99965,0.002327,0.000829,-0.003084,0,-0.00257,0.13366,0.000002,1.1653,1.1653,0
0.318325,-0.999188,0.005113,0.001472,0.004392,1,0.000517,0.325013,0.000004,1.860557,1.899967,1
0.13847,0.99705,0.001905,0.000703,-0.001882,0,-0.00128,0.14023,0.000001,-0.63991,-0.63991,0
0.33259,0.99705,0.005034,0.000592,0,1,0,0.33791,0.000001,1.3705,1.3705,0
0.1216,0.98271,0.001809,0.000948,-0.001548,1,-0.00129,0.12395,0.000002,1.4419,1.4419,0
0.317816,-0.999408,0.005309,0.000947,-0.000793,1,-0.001428,0.323742,0.000004,2.098015,1.969083,1
0.318929,-0.94396,0.00501,0.002194,-0.001972,1,-0.000174,0.324079,0.000004,1.402109,1.359598,1
0.32253,0.98907,0.005684,0.002436,0.006656,2,0.00384,0.32745,0.000005,1.0195,1.0195,0
0.15847,-0.99655,0.004838,0.00062,0.002648,2,0.00384,0.16163,0.000004,0.96614,0.96614,0
0.15735,-0.79212,0.003579,0.001985,-0.001506,1,-0.00128,0.16057,0.000003,0.63952,0.63952,0
0.319005,0.999623,0.005459,0.000557,-0.001882,1,-0.000798,0.32501,0.000001,-0.362367,-0.359453,1
0.14268,0.94868,0.002372,0.000476,-0.001548,0,-0.00129,0.14476,0.000001,0.013479,0.013479,0
0.12784,-0.98271,0.00125,0.000415,0.000516,1,0,0.12881,0,-0,-0,0
0.11655,0.98978,0.001741,0.00105,-0.003584,0,-0.00256,0.1185,0.000001,-0,-0,0
0.24625,0.99827,0.005152,0.000571,0.001536,1,0.00128,0.25154,0,0.70711,0.70711,0
0.1043,1,0.001841,0.000357,-0.001548,0,-0.00129,0.10713,0.000002,0.89141,0.89141,0
0.12536,0.79212,0.001268,0.000471,-0.001506,0,-0.00128,0.12677,0,-3.0151,-3.0151,0
0.14552,-0.75048,0.003543,0.000383,0.000662,1,0,0.1484,0.000001,0.22827,0.22827,0
0.15943,-0.99655,0.001318,0.000635,0.002207,1,0.00128,0.16046,0.000001,-0.14826,-0.14826,0
0.097253,0.99992,0.001813,0.000411,-0.000513,1,0,0.099007,0.000001,-0.14725,-0.14725,0
0.163188,0.999109,0.003616,0.000879,0.001931,1,0.00113,0.216035,0.000004,-1.077614,-1.253062,1
0.319604,-0.996982,0.005201,0.001689,0.000708,1,0.001646,0.324928,0.000004,1.467783,1.475119,1
0.3388,-0.99511,0.0051,0.00021,0.000883,2,0.00128,0.34378,0.000004,0.58598,0.58598,0
0.15032,-0.99407,0.002671,0.000852,-0.001506,0,-0.00128,0.15352,0.000005,0.37043,0.37043,0
0.1254,0.97014,0.0025,0.001241,0.001132,1,0,0.12816,0.000001,0.66008,0.66008,0
0.317941,-0.999969,0.004833,0.001583,0.004607,1.36527,0.00256,0.325786,0.000004,1.962396,1.998683,1
0.12437,1,0.002474,0.000136,-0,0,0,0.12672,0,-0.18352,-0.18352,0
0.13348,0.99887,0.002186,0.000356,0.00075,2,0.00128,0.13553,0.000001,0.42261,0.42261,0
0.11494,1,0.002792,0.000304,0.001536,1,0.00128,0.11738,0.000001,0.63991,0.63991,0
0.318376,0.999949,0.004361,0.001416,-0.002491,1,-0.001945,0.32222,0.000004,1.126546,1.127224,1
0.319042,-0.91522,0.00512,0.001841,-0.000156,1,0.001616,0.324173,0.000006,1.463647,1.416333,1
0.14267,0.75048,0.002007,0.001415,-0.005314,0,-0.00385,0.14408,0.000001,2.2038,2.2038,0
0.141564,0.997258,0.002646,0.000534,0.00136,1,0.00128,0.128441,0,0.64505,0.655992,1
0.12891,0.99708,0.003246,0.000668,0.000221,2,0.00128,0.13212,0.000001,-0.075024,-0.075024,0
0.11838,0,0.002399,0.000414,0.000116,1,0,0.12047,0.000001,0.008254,0.008254,1
0.126356,0.986311,0.002646,0.001025,0.002932,1,0.002329,0.12806,0.000001,0.94587,0.94587,1
0.317681,0.89939,0.004283,0.000555,0.000184,1,-0.000613,0.323112,0.000001,0.573174,0.476694,1
0.116371,0.991556,0.001587,0.000537,-0.000158,0,-0.000811,0.11844,0.000001,1.2666,1.2666,1
0.30512,1,0.003312,0.000979,0.00154,1,0,0.30833,0.000003,-1.797,-1.797,0
0.099729,-0.99996,0.002856,0.000678,0.003072,2,0.00256,0.10285,0.000001,0.38374,0.38374,0
0.14871,0,0.00211,0.000419,-0.000376,1,0,0.15138,0.000003,1.3434,1.3434,0
0.13751,0,0.001809,0.000565,0.001506,1,0.00128,0.13949,0.000002,1.9807,1.9807,0
0.12375,0.99281,0.001837,0.000181,-0,0,0,0.12496,0,0,0,0
0.10251,0.9996,0.002838,0.000397,0.001548,1,0.00129,0.10541,0,1.1547,1.1547,0
0.1629,0.99705,0.003345,0.000401,0.001506,1,0.00128,0.16547,0.000002,1.0163,1.0163,0
0.14128,-1,0.00305,0.001085,-0.003596,0,-0.00257,0.14401,0.000001,0.29011,0.29011,0
0.25627,0.94388,0.005551,0.001663,0.002048,1,0,0.26072,0.000004,0.061247,0.061247,0
0.10197,1,0.001251,0.000665,-0.002048,0,-0.00128,0.10338,0,-0.70711,-0.70711,0
0.126741,0,0.00225,0.000778,-0.001615,0,-0.002306,0.127717,0.000001,0.342819,0.07022,1
0.224628,-0.151733,0.003573,0.000728,-0.002292,0,-0.002507,0.271989,0.000001,1.821937,1.938796,1
0.11865,0.98724,0.002131,0.000487,-0.000667,1,0,0.12037,0.000001,0.14661,0.14661,0
0.25841,0.99931,0.005091,0.002386,-0.008188,1,-0.00768,0.26456,0.000006,-1.7638,-1.7638,0
0.12805,0.95182,0.001898,0.000918,-0.003764,0,-0.00257,0.13009,0.000003,1.9225,1.9225,0
0.40693,0.99708,0.007983,0.000778,-0.000662,1,0,0.41393,0.000009,-2.3524,-2.3524,0
0.10466,1,0.002415,0.000594,0.002048,1,0.00128,0.10702,0,0,0,0
0.13953,-0.99929,0.002115,0.000653,0.002207,1,0.00128,0.1413,0.000002,0.11876,0.11876,0
0.3666,0.99696,0.005344,0.001277,0.003752,2,0.00256,0.37133,0.000012,0.18649,0.18649,0
0.10597,0.99846,0.00334,0.000994,0.000512,1,0.00128,0.1083,0.000002,0.66515,0.66515,0
0.10432,1,0.001982,0.000508,0.00102,1,0.00128,0.10713,0.000002,0.89141,0.89141,0
0.12686,-0.97855,0.003902,0.00136,0.001324,2,0,0.1303,0.000002,0.70011,0.70011,0
0.12149,0.89443,0.005047,0.000527,0.001536,1,0.00128,0.12502,0.000003,-0.049096,-0.049096,0
0.13297,0,0.002884,0.001396,-0.003536,1,-0.00128,0.13532,0.000001,1.6979,1.6979,0
0.13775,1,0.002459,0.000621,0.002048,1,0.00128,0.13975,0.000001,-0.14018,-0.14018,0
0.33613,0.99655,0.005309,0.000067,0.000883,2,0.00128,0.34154,0,-0.33806,-0.33806,0
0.1219,0.99893,0.001112,0.000079,-0,0,0,0.12336,0,1.1547,1.1547,0
0.25303,-0.7746,0.00633,0.000604,-0.000512,1,0,0.25912,0.000004,1.1159,1.1159,0
0.13433,0,0.001827,0.000945,-0.001536,1,-0.00128,0.13719,0.000004,0.89957,0.89957,0
0.099821,0.99987,0.001753,0.00059,-0.001536,0,-0.00128,0.10136,0.000001,-0.14147,-0.14147,0
0.114934,0.99795,0.002147,0.000646,0.000742,1,0.000858,0.098749,0.000001,0.926198,0.920637,1
0.11227,0.99906,0.00187,0.000504,0.001036,1,0.00129,0.11428,0.000001,0.66057,0.66057,0
0.320891,0.999122,0.005496,0.00042,0.000389,1,0,0.325067,0.000004,-2.117304,-2.125748,1
0.321046,-0.994653,0.003921,0.002323,-0.002569,1,0.000891,0.325559,0.000004,-1.280756,-1.980709,1
0.316849,1,0.006788,0.000878,-0.002953,1,-0.003008,0.325404,0.000003,-0.420305,-0.416519,1
0.30873,0.99989,0.004917,0.0028,-0.002044,2,-0.00384,0.31474,0.00001,-0.44149,-0.44149,0
0.12696,-0.99655,0.00351,0.000393,-0.001545,0,-0.00128,0.1303,0.000001,1.5086,1.5086,0
0.320742,0.996524,0.004125,0.000299,-0.000007,1,-0.000059,0.325422,0.000002,0.048124,0.00558,1
0.129215,0,0.001602,0.000691,-0.001773,0,-0.00128,0.122063,0.000001,0.349626,0.240056,1
0.127454,-0.218185,0.001434,0.000736,0.004484,2,0.001485,0.127006,0.000002,1.621966,1.560527,1
0.16342,0.85749,0.002269,0.001361,0.004518,1,0.00384,0.16665,0.000003,-0.58214,-0.58214,0
0.152894,0.999952,0.00257,0.001113,-0.003329,0,-0.00256,0.153899,0.000002,0.009487,-0.035688,1
